pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
68575040,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,207847.90625,292662.22918171337,-84814.32293171337,23
68581040,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,328212.65625,303672.3042750847,24540.351974915306,25
68582000,31,Female,Married,Mellemlange videregående uddannelser / Bachelorer,342082.3125,303672.3042750847,38410.008224915306,26
68582624,28,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,262643.5625,303672.3042750847,-41028.741775084694,25
68583312,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136024.484375,303672.3042750847,-167647.8199000847,25
68587056,22,Female,Married,Lange videregående uddannelser,136458.375,277715.8863705276,-141257.51137052762,24
68589856,59,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,393880.4375,303672.3042750847,90208.1332249153,25
68590520,59,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,378743.78125,297215.19019605126,81528.59105394874,16
68592248,63,Female,Married,Mellemlange videregående uddannelser / Bachelorer,319550.6875,303672.3042750847,15878.383224915306,26
68596816,48,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,438801.53125,297215.19019605126,141586.34105394874,16
68597072,45,Female,Married,Mellemlange videregående uddannelser / Bachelorer,418959.625,303672.3042750847,115287.3207249153,25
68599584,51,Female,Unmarried,Lange videregående uddannelser,137117.265625,277715.8863705276,-140598.62074552762,24
68601904,53,Female,Married,Lange videregående uddannelser,437631.8125,277715.8863705276,159915.92612947238,25
68602200,52,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,381449.65625,297215.19019605126,84234.46605394874,16
68602784,65,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,322394.1875,297215.19019605126,25178.997303948738,16
68605688,55,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,371913.40625,297215.19019605126,74698.21605394874,16
68607296,57,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,410113.625,297215.19019605126,112898.43480394874,16
68609776,53,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,443003.34375,297215.19019605126,145788.15355394874,16
68610624,53,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,136592.53125,292662.22918171337,-156069.69793171337,20
68611312,56,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136189.1875,297215.19019605126,-161026.00269605126,16
68611552,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,229157.96875,292662.22918171337,-63504.26043171337,23
68612768,19,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,236781.90625,292662.22918171337,-55880.32293171337,21
68613728,48,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136894.703125,303672.3042750847,-166777.6011500847,25
68614520,39,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,352908.28125,303672.3042750847,49235.976974915306,25
68618568,51,Female,Married,Mellemlange videregående uddannelser / Bachelorer,383896.0625,303672.3042750847,80223.7582249153,25
68618736,19,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,232404.421875,292662.22918171337,-60257.80730671337,21
68620472,48,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,388019.59375,297215.19019605126,90804.40355394874,16
68621568,62,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,356163.90625,292662.22918171337,63501.67706828663,25
68622032,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,380414.09375,303672.3042750847,76741.7894749153,25
68622496,40,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,137133.875,292662.22918171337,-155528.35418171337,20
68623568,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,237329.53125,292662.22918171337,-55332.69793171337,23
68626752,47,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136701.703125,292662.22918171337,-155960.52605671337,20
68627064,36,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,348213.25,292662.22918171337,55551.02081828663,20
68628232,46,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,426864.8125,297215.19019605126,129649.62230394874,16
68628392,27,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,200009.203125,297215.19019605126,-97205.98707105126,16
68630360,35,Female,Married,Mellemlange videregående uddannelser / Bachelorer,322490.3125,303672.3042750847,18818.008224915306,25
68632384,61,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,358924,303672.3042750847,55251.695724915306,24
68634208,44,Female,Unmarried,Lange videregående uddannelser,388008.75,277715.8863705276,110292.86362947238,23
68637392,57,Female,Married,Mellemlange videregående uddannelser / Bachelorer,352230,303672.3042750847,48557.695724915306,25
68638664,57,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,427885.84375,303672.3042750847,124213.5394749153,24
68640568,44,Female,Married,Mellemlange videregående uddannelser / Bachelorer,363717.25,303672.3042750847,60044.945724915306,25
68640944,43,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,137298.125,297215.19019605126,-159917.06519605126,16
68641632,49,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136744.75,297215.19019605126,-160470.44019605126,16
68646320,49,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,420537.5,292662.22918171337,127875.27081828663,24
68647072,25,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,184117.1875,297215.19019605126,-113098.00269605126,16
68647640,46,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,407292.15625,303672.3042750847,103619.8519749153,26
68648600,30,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,288953.1875,292662.22918171337,-3709.0416817133664,24
68650360,37,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,340974.71875,292662.22918171337,48312.48956828663,25
68652728,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,287497.53125,303672.3042750847,-16174.773025084694,25
68655608,58,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,136143.015625,303672.3042750847,-167529.2886500847,25
68656888,39,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,135938.59375,292662.22918171337,-156723.63543171337,25
68658600,61,Female,Married,Mellemlange videregående uddannelser / Bachelorer,331017.25,303672.3042750847,27344.945724915306,26
68659088,38,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,298220.25,292662.22918171337,5558.020818286634,25
68659408,53,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,391081.65625,292662.22918171337,98419.42706828663,26
68662144,30,Female,Married,Mellemlange videregående uddannelser / Bachelorer,136718.0625,303672.3042750847,-166954.2417750847,25
68663952,22,Female,Married,Lange videregående uddannelser,199437.5625,277715.8863705276,-78278.32387052762,24
68664088,63,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,352628.28125,292662.22918171337,59966.05206828663,24
68664608,39,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,324757.65625,292662.22918171337,32095.427068286634,26
68664696,47,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,418211.90625,303672.3042750847,114539.6019749153,25
68665128,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,288478.34375,303672.3042750847,-15193.960525084694,24
68666032,26,Female,Married,Mellemlange videregående uddannelser / Bachelorer,169205.59375,303672.3042750847,-134466.7105250847,25
68666040,49,Female,Unmarried,Lange videregående uddannelser,427948.125,277715.8863705276,150232.23862947238,24
68666568,64,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,351475.34375,297215.19019605126,54260.15355394874,16
68667344,52,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,415942.5625,292662.22918171337,123280.33331828663,26
68668064,44,Female,Married,Mellemlange videregående uddannelser / Bachelorer,344220.75,303672.3042750847,40548.445724915306,26
68668648,61,Female,Married,Mellemlange videregående uddannelser / Bachelorer,324103.0625,303672.3042750847,20430.758224915306,25
68670680,58,Female,Married,Lange videregående uddannelser,136007.171875,277715.8863705276,-141708.71449552762,25
68671048,42,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,466641.1875,303672.3042750847,162968.8832249153,24
68673192,53,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,429773.1875,297215.19019605126,132557.99730394874,16
68675680,24,Female,Married,Lange videregående uddannelser,236403.296875,277715.8863705276,-41312.589495527616,25
68678304,27,Female,Married,Lange videregående uddannelser,172487.796875,277715.8863705276,-105228.08949552762,25
68680680,56,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,384695.46875,303672.3042750847,81023.1644749153,25
68681848,35,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,360278.8125,297215.19019605126,63063.62230394874,16
68682328,56,Female,Married,Mellemlange videregående uddannelser / Bachelorer,381119.625,303672.3042750847,77447.3207249153,26
68684152,55,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,408242.125,292662.22918171337,115579.89581828663,26
68685200,28,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,171026.40625,292662.22918171337,-121635.82293171337,26
68687384,53,Female,Married,Mellemlange videregående uddannelser / Bachelorer,393650.71875,303672.3042750847,89978.4144749153,25
68694688,43,Female,Married,Mellemlange videregående uddannelser / Bachelorer,379243.3125,303672.3042750847,75571.0082249153,25
68695016,31,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,372739.4375,292662.22918171337,80077.20831828663,24
68695392,42,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,361154.15625,303672.3042750847,57481.851974915306,25
68700240,54,Female,Married,Mellemlange videregående uddannelser / Bachelorer,343615.625,303672.3042750847,39943.320724915306,25
68704224,37,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,294872,297215.19019605126,-2343.1901960512623,16
68707008,25,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,226349.59375,292662.22918171337,-66312.63543171337,24
68709784,57,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,359942.15625,303672.3042750847,56269.851974915306,25
68709816,20,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,183686.390625,292662.22918171337,-108975.83855671337,22
68710480,21,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136563.796875,292662.22918171337,-156098.43230671337,23
68712744,49,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,395506.15625,297215.19019605126,98290.96605394874,16
68713304,56,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137204.921875,303672.3042750847,-166467.3824000847,24
68713424,19,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,213788.921875,292662.22918171337,-78873.30730671337,21
68715600,45,Female,Married,Mellemlange videregående uddannelser / Bachelorer,408491.0625,303672.3042750847,104818.7582249153,25
68715792,61,Female,Married,Mellemlange videregående uddannelser / Bachelorer,299378.4375,303672.3042750847,-4293.866775084694,25
68716648,63,Female,Married,Mellemlange videregående uddannelser / Bachelorer,370976.03125,303672.3042750847,67303.7269749153,25
68718728,56,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,432366.09375,297215.19019605126,135150.90355394874,16
68719456,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,203001.671875,292662.22918171337,-89660.55730671337,20
68719728,48,Female,Married,Mellemlange videregående uddannelser / Bachelorer,135931.28125,303672.3042750847,-167741.0230250847,24
68719872,42,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,392205.4375,292662.22918171337,99543.20831828663,20
68720376,27,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137420.484375,303672.3042750847,-166251.8199000847,25
68722688,36,Female,Married,Mellemlange videregående uddannelser / Bachelorer,273996.6875,303672.3042750847,-29675.616775084694,25
68722800,22,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,158144.46875,303672.3042750847,-145527.8355250847,24
68723840,38,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,137088.5,292662.22918171337,-155573.72918171337,20
68724600,44,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,436958,297215.19019605126,139742.80980394874,16
68725696,22,Female,Unmarried,Lange videregående uddannelser,195058.109375,277715.8863705276,-82657.77699552762,24
68726464,33,Female,Unmarried,Lange videregående uddannelser,335501.3125,277715.8863705276,57785.426129472384,26
68726496,23,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,207944.5625,297215.19019605126,-89270.62769605126,16
68728256,29,Female,Unmarried,Lange videregående uddannelser,136373.109375,277715.8863705276,-141342.77699552762,25
68729176,21,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,165406.3125,297215.19019605126,-131808.87769605126,16
68730728,52,Female,Married,Mellemlange videregående uddannelser / Bachelorer,410303.53125,303672.3042750847,106631.2269749153,26
68731944,18,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,145881.015625,292662.22918171337,-146781.21355671337,20
68735288,22,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,171736.53125,303672.3042750847,-131935.7730250847,24
68736200,46,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,386351.59375,297215.19019605126,89136.40355394874,16
68737032,40,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,136782.5625,303672.3042750847,-166889.7417750847,26
68737304,64,Female,Unmarried,Mellemlange videregående uddannelser / Bachelorer,274910.0625,303672.3042750847,-28762.241775084694,25
68737968,34,Female,Unmarried,Lange videregående uddannelser,335983,277715.8863705276,58267.113629472384,24
68739176,64,Female,Married,Lange videregående uddannelser,292260.78125,277715.8863705276,14544.894879472384,25
68740120,36,Female,Married,Gymnasiale og erhvervsfaglige uddannelser,363325.9375,292662.22918171337,70663.70831828663,26
68740576,20,Female,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,190769.984375,292662.22918171337,-101892.24480671337,22
68740792,24,Female,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,168005.640625,297215.19019605126,-129209.54957105126,16
68740800,59,Female,Married,Mellemlange videregående uddannelser / Bachelorer,137039.203125,303672.3042750847,-166633.1011500847,25
68741520,42,Female,Married,Mellemlange videregående uddannelser / Bachelorer,394801.6875,303672.3042750847,91129.3832249153,24
68742584,48,Female,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,408738.15625,297215.19019605126,111522.96605394874,16
